6LZG.qmean	0.7532909222132501	0.7533493520548145	0.7539600226571253
6M0J.qmean	0.7443203798899689	0.7442770520169902	0.743888996878074
6M17.qmean	0.6427511986944285	0.6427128498844945	0.6430030570761122
6M3W.qmean	0.7092745084025907	0.583076219372665	0.5833561130351833
6VSB.qmean	0.7335852724562919	0.6881977586253922	0.6877541448315846
6VXX.qmean	0.7908596358090934	0.7409640013118838	0.7413313293169032
6VYB.qmean	0.7844924930588097	0.7348224950996446	0.7329171993535061
6WPS.qmean	0.8011720255683674	0.75398877874977	0.7521299352074826
6WPT.qmean	0.770573620491589	0.742656026321708	0.7414310705281517
6X29.qmean	0.7315255736763274	0.6874064062484145	0.6872503681990781
6X2A.qmean	0.7075341652583813	0.6703435650275198	0.6713579383856864
6X2B.qmean	0.6903148291900452	0.6583994070752872	0.6560808910865685
6X2C.qmean	0.731634174390359	0.7017361998472649	0.7033265365532493
6X6P.qmean	0.7163269014654128	0.6957953572641443	0.6911983542605261
6X79.qmean	0.7883797688682979	0.7532101198106563	0.7508387246623257
6XDG.qmean	0.6672426668345216	0.6665524334532253	0.6649326948956567
6XF5.qmean	0.7565338487707669	0.7163564211641367	0.7153706224130241
6XF6.qmean	0.7555454067872284	0.7153520071553681	0.7137254741762532
6XKL.qmean	0.7667083321375021	0.7201967890606643	0.7185699525089739
6XLU.qmean	0.728620609763028	0.7136001965183625	0.7138249739031284
6XM0.qmean	0.7197100014288004	0.6978558204937686	0.697238044615563
6XM3.qmean	0.7341260050437252	0.7130516642632623	0.7121439622340523
6XM4.qmean	0.7196782522877254	0.6984503178741509	0.6983829565484744
6XM5.qmean	0.7160306248623337	0.6921471360137795	0.6921373166850168
6XRA.qmean	0.7309278527100399	0.6047596788668699	0.603167962428736
6XS6.qmean	0.7306967744075568	0.5671004514065858	0.5658526960247114
6YLA.qmean	0.7516537726654987	0.7533402905827535	0.7561961160512158
6YM0.qmean	0.7222477985960853	0.7276480995736763	0.7265604546744077
6YOR.qmean	0.7533797470734	0.7537305845075987	0.7553105342188775
6YZ5.qmean	0.7653705458363734	0.765897184877233	0.7647327033518531
6Z2M.qmean	0.7541254066436973	0.7551343620543455	0.7558896431132425
6Z43.qmean	0.756374388564206	0.7230583325353762	0.7222346803140642
6Z97.qmean	0.7481149668543337	0.7102035607258269	0.7099111623601866
6ZB4.qmean	0.7080720401782539	0.6879989302217486	0.6869848615994918
6ZB5.qmean	0.7325686391914351	0.7137957922939586	0.7126761360459025
6ZCZ.qmean	0.7291926412721305	0.7330582160667245	0.7351001743723473
6ZDG.qmean	0.7261513079555264	0.7300232362570657	0.7308131440237806
6ZDH.qmean	0.7568938776017897	0.7330607850423568	0.732984390931035
6ZER.qmean	0.7217937588370212	0.7238812916884257	0.7264234958833727
6ZFO.qmean	0.7402853152653438	0.7446962818299802	0.7464824422060666
6ZGE.qmean	0.7579727065528832	0.7512732625202971	0.7530705779147369
6ZGG.qmean	0.6861391026225914	0.6731973616561429	0.6723595893715422
6ZGH.qmean	0.6960010675340785	0.6443758550043244	0.6472792642572179
6ZGI.qmean	0.7580551782074351	0.7476586195062477	0.7473571268879666
6ZHD.qmean	0.7620974587019047	0.7236180277571395	0.7236016951347612
6ZOW.qmean	0.718406185265301	0.6301839973084575	0.6299794554262427
6ZOX.qmean	0.7731531715665704	0.7438721275971855	0.7442538181988995
6ZOY.qmean	0.7718403424461496	0.7390627428641031	0.7372797193387688
6ZOZ.qmean	0.7488769329475373	0.7346825930423703	0.7341336093757109
6ZP0.qmean	0.786107365120817	0.7583429524882171	0.7572059539057906
6ZP1.qmean	0.7832822935639293	0.7494770238050575	0.7494474158235771
6ZP2.qmean	0.7745599703412193	0.7665296875365731	0.7681832594619165
6ZP5.qmean	0.7191509569030535	0.6665211295169967	0.6651817528898719
6ZP7.qmean	0.7179798053382614	0.6632059216508969	0.6623310895379226
6ZXN.qmean	0.741760349655445	0.7243154068334469	0.724746122833371
7A25.qmean	0.7460275545761145	0.7317249381556787	0.7337325477625701
7A29.qmean	0.7472445811118159	0.7282044724938661	0.7283724413030208
7A4N.qmean	0.746761213145968	0.6893957605754265	0.6882618521395938
7A5R.qmean	0.6505860180686516	0.5004660583745604	0.5032184177576811
7A5S.qmean	0.690229169354447	0.6815886699728584	0.6865500848292889
7A91.qmean	0.7066570764438471	0.7013819377149489	0.7011041011823941
7A92.qmean	0.7249576654789117	0.7177923477666707	0.7182932029061991
7A93.qmean	0.684647137643077	0.6706706040946114	0.6682156599452068
7A94.qmean	0.712132505008002	0.7007884252330786	0.7032030365466969
7A95.qmean	0.6748614715616746	0.66521643370429	0.6644697021496464
7A96.qmean	0.6799014979587583	0.6686253605002375	0.6680539353451211
7A97.qmean	0.6754435279240281	0.6666809275914191	0.6678260840899355
7A98.qmean	0.6694890131098763	0.6609875155190535	0.6615585847665286
7AD1.qmean	0.7235056545561803	0.6722590686347873	0.6735811724839
7AKD.qmean	0.7271390699667081	0.6947635315062	0.6950032500830994
7B3O.qmean	0.8115704410627429	0.8160800834273716	0.8194319469950927
7B62.qmean	0.7619252425403386	0.7623134040158462	0.7636165641262483
7BEH.qmean	0.7836955045086821	0.7844522082265637	0.7839649531963324
7BEI.qmean	0.7920898329989855	0.7928399152360004	0.7928733567229429
7BEJ.qmean	0.7879958020271383	0.7865804370737415	0.786292901296736
7BEK.qmean	0.7932067716240317	0.7934310493834547	0.793694000307329
7BEL.qmean	0.7656409509039257	0.7659436421937007	0.7673246014830191
7BEM.qmean	0.7443797336711726	0.749544392876159	0.7504861540788608
7BEN.qmean	0.7822147022138386	0.7831206393001242	0.7828443747512583
7BEO.qmean	0.7775718574787815	0.7767476119120211	0.7790368277173434
7BEP.qmean	0.7815562910348235	0.7836046146474271	0.7813557623232076
7BH9.qmean	0.7235494318707372	0.7276690232013967	0.7312452020958086
7BNN.qmean	0.6847178869125463	0.6728212412296622	0.6726713344939179
7BNO.qmean	0.6887224556978635	0.6688841776577931	0.6679246092315193
7BWJ.qmean	0.7392012588171885	0.7391510930748845	0.7392340484404453
7BYR.qmean	0.705882613210025	0.670717393435498	0.6692474483424359
7BZ5.qmean	0.816978537295558	0.8172788578605653	0.8163245241863656
7C01.qmean	0.7679077019940247	0.7679265184423614	0.7664791449762439
7C2L.qmean	0.6113356286905864	0.5980979509025405	0.5961510094598197
7C8D.qmean	0.7258078826059452	0.7266826197409546	0.7280553854602408
7C8J.qmean	0.7256774113087172	0.7264301152751647	0.7268090458563703
7C8V.qmean	0.7953232756311122	0.7959879336525375	0.794643354127722
7C8W.qmean	0.7045751130090381	0.7089637636964705	0.7093100965297949
7CAB.qmean	0.7319501723826256	0.705259405216311	0.70262280193326
7CAC.qmean	0.6898691024332829	0.6676648553705625	0.6666408054219112
7CAH.qmean	0.5880351450324073	0.5952775582481749	0.5865732801788285
7CAI.qmean	0.6590834579273547	0.6384485316939439	0.6377576396479081
7CAK.qmean	0.6430616196554326	0.626150007568	0.6262808428326604
7CAN.qmean	0.6958235832539665	0.6909009663610821	0.6920066185164813
7CDI.qmean	0.7531231789560554	0.7523293029919359	0.7510182386899827
7CDJ.qmean	0.7152874427803044	0.7147838441218473	0.7144129780057028
7CH4.qmean	0.7497726946712042	0.7465698359759452	0.7509848629790574
7CH5.qmean	0.7815340064077153	0.7833208345959624	0.7807545469362838
7CHB.qmean	0.8029392671712846	0.7963805489596583	0.7981466328459582
7CHC.qmean	0.7850820585341054	0.7835511105597329	0.7839300274387786
7CHE.qmean	0.7346403470678093	0.7342693483429156	0.7357961297237042
7CHF.qmean	0.7664806293326307	0.7642451970509192	0.763549722483746
7CHH.qmean	0.7289337570770498	0.6991059280321401	0.6995642849021918
7CHO.qmean	0.754010989020434	0.7505727455206745	0.7538628072427052
7CHP.qmean	0.793328318998568	0.7903339431529538	0.7909265921184996
7CHS.qmean	0.7837084205379771	0.7802872979134791	0.7801173223319962
7CJF.qmean	0.7912064048387488	0.7911597414607547	0.7945954376495264
7CM4.qmean	0.7758192971517452	0.7766131001202101	0.7783224463679178
